WD25CD,WD25NM,WD25NMW,ObjectId
E05014931,Burscough Town,,5596
E05014932,North Meols & Hesketh Bank,,5597
E05014933,Old Skelmersdale,,5598
E05014934,Ormskirk East,,5599
E05014935,Ormskirk West,,5600
E05015386,Hallow & Holt,,5601
E05015387,Kempsey,,5602
E05015186,Anchorsholme,,5603
E05015388,Lindridge,,5604
E05015389,Link,,5605
E05015390,Longdon,,5606
E05015391,Martley,,5607
E05015187,Bispham,,5608
E05015392,Pickersleigh,,5609
E05015188,Bloomfield,,5610
E05015393,Powick & the Hanleys,,5611
E05015086,Crosby & Park,,5612
E05015189,Brunswick,,5613
E05015190,Claremont,,5614
E05015191,Clifton,,5615
E05015192,Greenlands,,5616
E05015193,Hawes Side,,5617
E05015194,Highfield,,5618
E05015195,Ingthorpe,,5619
E05015196,Layton,,5620
E05015197,Marton,,5621
E05015198,Norbreck,,5622
E05015199,Park,,5623
E05015200,Squires Gate,,5624
E05015201,Stanley,,5625
E05015202,Talbot,,5626
E05015203,Tyldesley,,5627
E05015204,Victoria,,5628
E05015205,Warbreck,,5629
E05015206,Waterloo,,5630
E05015207,Admaston & Bratton,,5631
E05015208,Apley Castle,,5632
E05015209,Arleston & College,,5633
E05015210,Brookside,,5634
E05015211,Church Aston & Lilleshall,,5635
E05015212,Dawley & Aqueduct,,5636
E05015213,Donnington,,5637
E05015214,Edgmond,,5638
E05015215,Ercall,,5639
E05015216,Ercall Magna,,5640
E05015217,Hadley & Leegomery,,5641
E05015218,Haygate & Park,,5642
E05015219,Horsehay & Lightmoor,,5643
E05015220,Ironbridge Gorge,,5644
E05015221,Ketley,,5645
E05015222,Lawley,,5646
E05015223,Madeley & Sutton Hill,,5647
E05015224,Malinslee & Dawley Bank,,5648
E05015225,Muxton,,5649
E05015226,Newport East,,5650
E05015227,Newport North,,5651
E05015228,Newport South,,5652
E05015229,Newport West,,5653
E05015230,Oakengates & Ketley Bank,,5654
E05015231,Overdale & The Rock,,5655
E05015232,Priorslee,,5656
E05015233,Shawbirch & Dothill,,5657
E05015234,St Georges,,5658
E05015235,The Nedge,,5659
E05015236,Woodside,,5660
E05015286,Childwall,,5661
E05015136,Studley North,,5662
E05015336,West Derby Deysbrook,,5663
E05015036,Aylesford South & Ditton,,5664
E05015037,"Birling, Leybourne & Ryarsh",,5665
E05015287,Church,,5666
E05015137,Studley South,,5667
E05015337,West Derby Leyfield,,5668
E05015237,Wrockwardine,,5669
E05015087,Ferry,,5670
E05015038,Borough Green & Platt,,5671
E05015394,Tenbury,,5672
E05015288,City Centre North,,5673
E05015138,Tanworth-in-Arden,,5674
E05015338,West Derby Muirhead,,5675
E05015238,Wrockwardine Wood & Trench,,5676
E05015088,Frodingham,,5677
E05015039,Bourne,,5678
E05015395,Upper Howsell,,5679
E05015289,City Centre South,,5680
E05015139,Tredington,,5681
E05015339,Woolton Village,,5682
E05015239,Altrincham,,5683
E05015089,Kingsway with Lincoln Gardens,,5684
E05015040,Cage Green & Angel,,5685
E05015396,Upton & Ripple,,5686
E05015290,Clubmoor East,,5687
E05015140,Tysoe,,5688
E05015340,Yew Tree,,5689
E05015240,Ashton upon Mersey,,5690
E05015090,Messingham,,5691
E05015041,"East and West Peckham, Mereworth & Wateringbury",,5692
E05015397,West,,5693
E05015291,Clubmoor West,,5694
E05015141,Welford-on-Avon,,5695
E05015341,Ashtead Lanes & Common,,5696
E05015241,Bowdon,,5697
E05015091,Ridge,,5698
E05015042,"East Malling, West Malling & Offham",,5699
E05015398,Brunswick & Adelaide,,5700
E05015292,County,,5701
E05015142,Wellesbourne East & Rural,,5702
E05015342,Ashtead Park,,5703
E05015242,Broadheath,,5704
E05015092,Town,,5705
E05015043,Higham,,5706
E05015399,Central Hove,,5707
E05015293,Croxteth,,5708
E05015143,Wellesbourne North & Rural,,5709
E05015343,Bookham East & Eastwick Park,,5710
E05015243,Brooklands,,5711
E05015093,Auriol,,5712
E05015044,Hildenborough,,5713
E05015400,Coldean & Stanmer,,5714
E05015294,Croxteth Country Park,,5715
E05015144,Wellesbourne South,,5716
E05015344,Bookham West,,5717
E05015244,Bucklow-St Martins,,5718
E05015094,College,,5719
E05015045,Judd,,5720
E05015401,Goldsmid,,5721
E05015402,Hangleton & Knoll,,5722
E05015403,Hanover & Elm Grove,,5723
E05015404,Hollingdean & Fiveways,,5724
E05015405,Kemptown,,5725
E05015406,Moulsecoomb & Bevendean,,5726
E05015407,North Portslade,,5727
E05015408,Patcham & Hollingbury,,5728
E05015409,Preston Park,,5729
E05015410,Queen's Park,,5730
E05015411,Regency,,5731
E05015412,Rottingdean & West Saltdean,,5732
E05015413,Round Hill,,5733
E05015414,South Portslade,,5734
E05015415,West Hill & North Laine,,5735
E05015416,Westbourne & Poets' Corner,,5736
E05015417,Westdene & Hove Park,,5737
E05015418,Whitehawk & Marina,,5738
E05015419,Wish,,5739
E05015420,Woodingdean,,5740
E05015421,Chatteris North & Manea,,5741
E05015422,Chatteris South,,5742
E05015423,Doddington & Wimblington,,5743
E05015424,Elm & Christchurch,,5744
E05015425,Leverington & Wisbech Rural,,5745
E05015426,March East,,5746
E05015427,March North,,5747
E05015428,March South,,5748
E05015429,March West & Benwick,,5749
E05015430,Parson Drove & Wisbech St Mary,,5750
E05015431,Whittlesey East & Villages,,5751
E05015432,Whittlesey Lattersey,,5752
E05015433,Whittlesey North West,,5753
E05015434,Whittlesey South,,5754
E05015435,Wisbech North,,5755
E05015295,Dingle,,5756
E05015245,Davyhulme,,5757
E05015145,Wootton Wawen,,5758
E05015296,Edge Hill,,5759
E05015095,Court,,5760
E05015345,"Brockham, Betchworth, Buckland, Box Hill & Headley",,5761
E05015246,Flixton,,5762
E05015146,"Alfold, Dunsfold & Hascombe",,5763
E05015297,Everton East,,5764
E05015096,Cuddington,,5765
E05015046,Kings Hill,,5766
E05015346,"Capel, Leigh, Newdigate & Charlwood",,5767
E05015247,Gorse Hill & Cornbrook,,5768
E05015147,Bramley & Wonersh,,5769
E05015298,Everton North,,5770
E05015097,Ewell Court,,5771
E05015047,Larkfield,,5772
E05015347,Dorking North,,5773
E05015248,Hale,,5774
E05015148,Chiddingfold,,5775
E05015299,Everton West,,5776
E05015098,Ewell Village,,5777
E05015048,Pilgrims with Ightham,,5778
E05015348,Dorking South,,5779
E05015249,Hale Barns & Timperley South,,5780
E05015149,Cranleigh East,,5781
E05015300,Fazakerley East,,5782
E05015099,Horton,,5783
E05015049,Snodland East & Ham Hill,,5784
E05015349,Fetcham,,5785
E05015250,Longford,,5786
E05015150,Cranleigh West,,5787
E05015301,Fazakerley North,,5788
E05015100,Nonsuch,,5789
E05015050,Snodland West & Holborough Lakes,,5790
E05015350,Holmwoods & Beare Green,,5791
E05015251,Lostock & Barton,,5792
E05015151,Elstead & Peper Harow,,5793
E05015302,Fazakerley West,,5794
E05015101,Ruxley,,5795
E05015051,Trench,,5796
E05015351,Leatherhead North,,5797
E05015252,Manor,,5798
E05015152,Ewhurst & Ellens Green,,5799
E05015303,Festival Gardens,,5800
E05015102,Stamford,,5801
E05015052,Vauxhall,,5802
E05015352,Leatherhead South,,5803
E05015253,Old Trafford,,5804
E05015153,Farnham Bourne,,5805
E05015304,Garston,,5806
E05015103,Stoneleigh,,5807
E05015053,Walderslade,,5808
E05015353,"Mickleham, Westcott & Okewood",,5809
E05015254,Sale Central,,5810
E05015154,Farnham Castle,,5811
E05015305,Gateacre,,5812
E05015104,Town,,5813
E05015054,Bilbrook,,5814
E05015354,"Aston, Datchworth & Walkern",,5815
E05015255,Sale Moor,,5816
E05015155,Farnham Firgrove,,5817
E05015306,Grassendale & Cressington,,5818
E05015105,West Ewell,,5819
E05015106,Woodcote & Langley Vale,,5820
E05015107,Alcester East,,5821
E05015108,Alcester West,,5822
E05015109,Bidford East,,5823
E05015110,Bidford West,,5824
E05015111,"Bishop's Itchington, Fenny Compton & Napton",,5825
E05015112,Brailes & Compton,,5826
E05015113,Claverdon & Snitterfield,,5827
E05015114,"Gaydon, Kineton & Upper Lighthorne",,5828
E05015115,Harbury,,5829
E05015116,Henley-in-Arden,,5830
E05015117,Kinwarton,,5831
E05015118,Long Marston,,5832
E05015119,Quinton,,5833
E05015120,Salford Priors & Alcester Rural,,5834
E05015121,Shipston North,,5835
E05015122,Shipston South,,5836
E05015123,"Southam East, Central & Stockton",,5837
E05015124,Southam North & Long Itchington,,5838
E05015125,Southam South,,5839
E05015126,Southam West,,5840
E05015127,Stratford Avenue,,5841
E05015128,Stratford Bishopton,,5842
E05015129,Stratford Clopton,,5843
E05015130,Stratford Guildhall & Bridgetown,,5844
E05015131,Stratford Hathaway,,5845
E05015132,Stratford Orchard Hill,,5846
E05015133,Stratford Shottery,,5847
E05015134,Stratford Tiddington,,5848
E05015135,Stratford Welcombe,,5849
E05015055,"Brewood, Coven & Blymhill",,5850
E05015156,Farnham Heath End,,5851
E05015056,Cheslyn Hay Village,,5852
E05015157,Farnham Moor Park,,5853
E05015057,Codsall,,5854
E05015158,Farnham North West,,5855
E05015256,Stretford & Humphrey Park,,5856
E05015058,Essington,,5857
E05015159,Farnham Rowledge,,5858
E05015257,Timperley Central,,5859
E05015059,"Featherstone, Sharehill & Saredon",,5860
E05015355,Bishop's Stortford All Saints,,5861
E05015307,Greenbank Park,,5862
E05015160,Farnham Weybourne,,5863
E05015258,Timperley North,,5864
E05015060,Great Wyrley Landywood,,5865
E05015356,Bishop's Stortford Central,,5866
E05015308,Kensington & Fairfield,,5867
E05015161,Godalming Binscombe & Charterhouse,,5868
E05015259,Urmston,,5869
E05015061,Great Wyrley Town,,5870
E05015357,Bishop's Stortford North,,5871
E05015309,Kirkdale East,,5872
E05015162,Godalming Central & Ockford,,5873
E05015260,Blaby,,5874
E05015062,Himley & Swindon,,5875
E05015358,Bishop's Stortford Parsonage,,5876
E05015310,Kirkdale West,,5877
E05015163,Godalming Farncombe & Catteshall,,5878
E05015261,Braunstone Millfield,,5879
E05015063,Huntington & Hatherton,,5880
E05015359,Bishop's Stortford South,,5881
E05015311,Knotty Ash & Dovecot Park,,5882
E05015164,Godalming Holloway,,5883
E05015262,Braunstone Ravenhurst,,5884
E05015064,Kinver & Enville,,5885
E05015360,Bishop's Stortford Thorley Manor,,5886
E05015312,Mossley Hill,,5887
E05015165,Haslemere East,,5888
E05015263,Cosby & South Whetstone,,5889
E05015065,"Lapley, Stretton & Wheaton Aston",,5890
E05015361,Braughing & Standon,,5891
E05015313,Much Woolton & Hunts Cross,,5892
E05015166,Haslemere West,,5893
E05015264,Countesthorpe,,5894
E05015066,"Pattingham, Trysull, Bobbington & Lower Penn",,5895
E05015362,Buntingford,,5896
E05015314,Norris Green,,5897
E05015167,Hindhead & Beacon Hill,,5898
E05015265,Enderby,,5899
E05015067,Penkridge North & Acton Trussell,,5900
E05015363,Great Amwell & Stansteads,,5901
E05015315,Old Swan East,,5902
E05015168,Milford & Witley,,5903
E05015266,Fosse Highcross,,5904
E05015068,Penkridge South & Gailey,,5905
E05015364,Hertford Bengeo,,5906
E05015316,Old Swan West,,5907
E05015169,Western Commons,,5908
E05015170,Brampton East & Boythorpe,,5909
E05015171,Brampton West & Loundsley Green,,5910
E05015172,Brimington North,,5911
E05015173,Brimington South,,5912
E05015174,Brockwell,,5913
E05015175,Dunston,,5914
E05015176,Hasland,,5915
E05015177,Linacre,,5916
E05015178,Rother,,5917
E05015179,Spire,,5918
E05015180,Staveley Central,,5919
E05015181,Staveley North,,5920
E05015182,Staveley South,,5921
E05015183,Walton,,5922
E05015184,Whittington,,5923
E05015185,Whittington Moor,,5924
E05015069,Perton East,,5925
E05015317,Orrell Park,,5926
E05015365,Hertford Castle,,5927
E05015070,Perton Lakeside,,5928
E05015318,Penny Lane,,5929
E05015366,Hertford Heath & Brickendon,,5930
E05015071,Perton Wrottesley,,5931
E05015319,Princes Park,,5932
E05015367,Hertford Kingsmead,,5933
E05015267,Fosse Normanton,,5934
E05015072,Wombourne North,,5935
E05015320,Sandfield Park,,5936
E05015368,Hertford Rural,,5937
E05015268,Fosse Stoney Cove,,5938
E05015073,Wombourne South,,5939
E05015321,Sefton Park,,5940
E05015369,Hertford Sele,,5941
E05015269,Glen Parva,,5942
E05015074,Ashby Central,,5943
E05015322,Smithdown,,5944
E05015370,Hunsdon,,5945
E05015270,Glenfield Ellis,,5946
E05015075,Ashby Lakeside,,5947
E05015323,Speke,,5948
E05015371,Little Hadham & The Pelhams,,5949
E05015271,Glenfield Faire,,5950
E05015076,Axholme Central,,5951
E05015324,Springwood,,5952
E05015372,Much Hadham,,5953
E05015272,Kirby Muxloe,,5954
E05015077,Axholme North,,5955
E05015325,St Michaels,,5956
E05015373,Sawbridgeworth,,5957
E05015273,Leicester Forest & Lubbesthorpe,,5958
E05015078,Axholme South,,5959
E05015326,Stoneycroft,,5960
E05015374,The Mundens,,5961
E05015274,Narborough & Littlethorpe,,5962
E05015079,Barton,,5963
E05015327,Toxteth,,5964
E05015375,Ware Priory,,5965
E05015275,North Whetstone,,5966
E05015080,Bottesford,,5967
E05015328,Tuebrook Breckside Park,,5968
E05015376,Ware Rural,,5969
E05015276,Thorpe Astley & St Mary's,,5970
E05015081,Brigg & Wolds,,5971
E05015329,Tuebrook Larkhill,,5972
E05015377,Ware St Mary's,,5973
E05015277,Aigburth,,5974
E05015082,Broughton & Scawby,,5975
E05015330,Vauxhall,,5976
E05015378,Ware Trinity,,5977
E05015278,Allerton,,5978
E05015083,Brumby,,5979
E05015331,Walton,,5980
E05015379,Watton-at-Stone,,5981
E05015279,Anfield,,5982
E05015084,Burringham & Gunness,,5983
E05015332,Waterfront North,,5984
E05015380,"Alfrick, Leigh & Rushwick",,5985
E05015280,Arundel,,5986
E05015085,Burton upon Stather & Winterton,,5987
E05015333,Waterfront South,,5988
E05015381,Baldwin,,5989
E05015281,Belle Vale,,5990
E05015334,Wavertree Garden Suburb,,5991
E05015382,Barnards Green,,5992
E05015282,Broadgreen,,5993
E05015335,Wavertree Village,,5994
E05015383,Broadheath,,5995
E05015283,Brownlow Hill,,5996
E05015384,"Castlemorton, Welland & Wells",,5997
E05015284,Calderstones,,5998
E05015385,Great Malvern,,5999
E05015285,Canning,,6000
E05015786,Evendons,,6001
E05015736,Roydon & Lower Nazeing,,6002
E05015787,Finchampstead,,6003
E05015737,Rural East,,6004
E05015788,Hawkedon,,6005
E05015486,Isbourne,,6006
E05015738,Theydon Bois with Passingford,,6007
E05015636,Woodfield,,6008
E05015586,Hayling East,,6009
E05015789,Hillside,,6010
E05015790,Loddon,,6011
E05015791,Maiden Erlegh & Whitegates,,6012
E05015792,Norreys,,6013
E05015793,Shinfield,,6014
E05015794,South Lake,,6015
E05015795,Spencers Wood & Swallowfield,,6016
E05015796,Thames,,6017
E05015797,"Twyford, Ruscombe & Hurst",,6018
E05015798,Wescott,,6019
E05015799,Winnersh,,6020
E05015800,Wokingham Without,,6021
E05015801,Marshalswick East & Jersey Farm,,6022
E05015802,Marshalswick West,,6023
E05015803,"Cranbrook, Sissinghurst & Frittenden",,6024
E05015804,Culverden,,6025
E05015805,Rural Tunbridge Wells,,6026
E05015806,"Hawkhurst, Sandhurst & Benenden",,6027
E05015807,High Brooms,,6028
E05015808,Paddock Wood,,6029
E05015809,Pantiles,,6030
E05015810,Park,,6031
E05015811,Pembury & Capel,,6032
E05015812,Rusthall & Speldhurst,,6033
E05015813,Sherwood,,6034
E05015814,Southborough & Bidborough,,6035
E05015815,St James',,6036
E05015816,St John's,,6037
E05015817,Bacup,,6038
E05015818,Britannia & Lee Mill,,6039
E05015819,Goodshaw & Cribden,,6040
E05015820,Greenfield & Eden,,6041
E05015821,Hareholme & Waterfoot,,6042
E05015822,Haslingden,,6043
E05015823,Helmshore,,6044
E05015824,Longholme,,6045
E05015825,Whitewell & Stacksteads,,6046
E05015826,Whitworth,,6047
E05015827,Arbury,,6048
E05015828,Attleborough,,6049
E05015829,Bede,,6050
E05015830,Bulkington,,6051
E05015831,Camp Hill,,6052
E05015832,Chilvers Coton,,6053
E05015833,Eastboro,,6054
E05015834,Exhall,,6055
E05015835,Galley Common,,6056
E05015436,Wisbech Riverside,,6057
E05015536,Langley Foxborough,,6058
E05015537,Langley Marish,,6059
E05015637,Billericay East,,6060
E05015487,Tewkesbury East,,6061
E05015538,Langley Meads,,6062
E05015739,Waltham Abbey North,,6063
E05015587,Hayling West,,6064
E05015638,Billericay West,,6065
E05015488,Bottisham,,6066
E05015539,Langley St Mary's,,6067
E05015437,Wisbech South,,6068
E05015740,Waltham Abbey South & Rural,,6069
E05015588,Leigh Park Central & West Leigh,,6070
E05015639,Burstead,,6071
E05015489,Woodditton,,6072
E05015540,Manor Park & Stoke,,6073
E05015438,Wisbech Walsoken & Waterlees,,6074
E05015741,Waltham Abbey West,,6075
E05015589,Leigh Park Hermitage,,6076
E05015640,Castledon & Crouch,,6077
E05015490,Banister & Polygon,,6078
E05015541,Northborough & Lynch Hill Valley,,6079
E05015439,Badsey & Aldington,,6080
E05015742,Brereton & Ravenhill,,6081
E05015590,Purbrook,,6082
E05015641,Fryerns,,6083
E05015491,Bargate,,6084
E05015542,Slough Central,,6085
E05015440,Bengeworth,,6086
E05015743,Chadsmoor,,6087
E05015591,Stakes,,6088
E05015642,Laindon Park,,6089
E05015492,Bassett,,6090
E05015543,Upton,,6091
E05015441,Bowbrook,,6092
E05015744,Cannock Longford & Bridgtown,,6093
E05015592,Waterloo,,6094
E05015643,Langdon Hills,,6095
E05015493,Bevois,,6096
E05015544,Upton Lea,,6097
E05015442,Bredon,,6098
E05015745,Cannock Park & Old Fallow,,6099
E05015593,Allington & Bridge,,6100
E05015644,Lee Chapel North,,6101
E05015494,Bitterne Park,,6102
E05015545,Wexham Court,,6103
E05015443,Bredon Hill,,6104
E05015746,Etching Hill & the Heath,,6105
E05015594,Barming Heath & Teston,,6106
E05015645,Nethermayne,,6107
E05015495,Coxford,,6108
E05015546,Barnoldswick,,6109
E05015444,Bretforton & Offenham,,6110
E05015747,Hawks Green with Rumer Hill,,6111
E05015496,Freemantle,,6112
E05015686,Mark Hall,,6113
E05015595,Bearsted & Downswood,,6114
E05015497,Harefield,,6115
E05015687,Netteswell,,6116
E05015646,Pitsea North West,,6117
E05015445,"Broadway, Sedgeberrow & Childswickham",,6118
E05015596,Boughton Monchelsea & Chart Sutton,,6119
E05015688,Old Harlow,,6120
E05015498,Millbrook,,6121
E05015748,Heath Hayes & Wimblebury,,6122
E05015547,Earby & Coates,,6123
E05015446,Dodderhill,,6124
E05015499,Peartree,,6125
E05015689,Passmores,,6126
E05015647,Pitsea South East,,6127
E05015548,Aldeburgh & Leiston,,6128
E05015749,Hednesford Green Heath,,6129
E05015597,Boxley Downs,,6130
E05015447,"Drakes Broughton, Norton & Whittington",,6131
E05015500,Portswood,,6132
E05015690,Sumners & Kingsmoor,,6133
E05015648,St Martin's,,6134
E05015549,Martlesham & Purdis Farm,,6135
E05015750,Hednesford Hills & Rawnsley,,6136
E05015598,Coxheath & Farleigh,,6137
E05015448,Droitwich East,,6138
E05015501,Redbridge,,6139
E05015691,Appleton,,6140
E05015649,Wickford North,,6141
E05015550,Melton,,6142
E05015751,Hednesford Pye Green,,6143
E05015599,Fant & Oakwood,,6144
E05015449,Droitwich South East,,6145
E05015502,Shirley,,6146
E05015692,Canvey Island Central,,6147
E05015650,Wickford Park,,6148
E05015551,Orwell & Villages,,6149
E05015752,Norton Canes,,6150
E05015600,Grove Green & Vinters Park,,6151
E05015450,Droitwich South West,,6152
E05015503,Sholing,,6153
E05015693,Canvey Island East,,6154
E05015651,Blackmore & Doddinghurst,,6155
E05015552,Saxmundham,,6156
E05015753,Western Springs,,6157
E05015601,"Harrietsham, Lenham & North Downs",,6158
E05015451,Droitwich West,,6159
E05015504,Swaythling,,6160
E05015694,Canvey Island North,,6161
E05015652,Brentwood North,,6162
E05015553,Woodbridge,,6163
E05015754,Arbury,,6164
E05015602,Headcorn & Sutton Valence,,6165
E05015452,Eckington,,6166
E05015505,Thornhill,,6167
E05015695,Canvey Island South,,6168
E05015653,Brentwood South,,6169
E05015554,Chedworth & Churn Valley,,6170
E05015755,Baldock East,,6171
E05015603,High Street,,6172
E05015453,Evesham North,,6173
E05015506,Woolston,,6174
E05015696,Canvey Island Winter Gardens,,6175
E05015654,Brentwood West,,6176
E05015555,Ermin,,6177
E05015756,Baldock West,,6178
E05015604,Leeds & Langley,,6179
E05015454,Evesham South,,6180
E05015507,Abbey,,6181
E05015697,Hadleigh St James,,6182
E05015655,"Brizes, Stondon Massey & South Weald",,6183
E05015556,Sandywell,,6184
E05015757,Cadwell,,6185
E05015605,Loose & Linton,,6186
E05015455,Fladbury,,6187
E05015508,Allestree,,6188
E05015698,St George's,,6189
E05015656,"Herongate, Ingrave & West Horndon",,6190
E05015557,Stratton,,6191
E05015758,Codicote & Kimpton,,6192
E05015606,Marden & Yalding,,6193
E05015456,Hampton,,6194
E05015509,Alvaston North,,6195
E05015699,St Mary's,,6196
E05015657,Hutton East,,6197
E05015558,Henley-on-Thames,,6198
E05015759,Ermine,,6199
E05015607,Palace Wood,,6200
E05015457,Hartlebury,,6201
E05015510,Alvaston South,,6202
E05015700,St Michael's,,6203
